SEXO,EDAD_TRAMO,COMUNA,n,peso_medio,costo_medio,dias_medio,z_peso_medio,z_costo_medio,score_perfil
MUJER,40-64,PENCO,899,3.823052614015573,37.184700556173524,4.152391546162403,-0.7659256214951419,-0.6727709999713551,-1.4386966214664971
MUJER,40-64,PLACILLA,98,3.589483673469388,46.37043673469388,3.9183673469387754,-0.8558606962913592,-0.5839231372570712,-1.4397838335484305
HOMBRE,0-17,PUTAENDO,88,3.7383409090909088,40.28680909090909,2.590909090909091,-0.7985436292692033,-0.6427662504485586,-1.441309879717762
HOMBRE,18-39,ERCILLA,55,3.744058181818182,39.86131636363637,4.509090909090909,-0.7963422092124298,-0.6468817746356185,-1.4432239838480483
HOMBRE,0-17,VILLA ALEMANA,508,3.2173041338582675,60.74346397637795,5.312992125984252,-0.9991673990330671,-0.44490186271361803,-1.444069261746685
MUJER,40-64,QUEILÉN,52,3.5873173076923077,45.85226153846153,5.038461538461538,-0.8566948494443515,-0.5889351208152812,-1.4456299702596327
MUJER,0-17,LONCOCHE,84,3.6584559523809523,42.85702142857143,5.309523809523809,-0.8293031109879718,-0.6179061991162367,-1.4472093101042085
MUJER,40-64,TEODORO SCHMIDT,147,3.6662469387755103,41.860728571428574,5.095238095238095,-0.8263032132169223,-0.6275427148265005,-1.4538459280434228
HOMBRE,0-17,NATALES,73,3.389209589041096,52.513343835616446,2.547945205479452,-0.9329756787915293,-0.5245066510699747,-1.457482329861504
MUJER,0-17,FREIRINA,26,3.973823076923077,29.22366923076923,6.346153846153846,-0.7078718715961245,-0.7497730610492261,-1.4576449326453507
HOMBRE,0-17,PEMUCO,35,3.8514314285714284,33.502205714285715,4.285714285714286,-0.7549984374109029,-0.7083894620956189,-1.4633878995065217
MUJER,40-64,ÑIQUÉN,134,3.97260671641791,28.45941194029851,3.1791044776119404,-0.7083402278456993,-0.7571652423074812,-1.4655054701531804
MUJER,0-17,PURRANQUE,75,3.7103493333333337,38.71219066666667,3.0,-0.8093217081247852,-0.6579965465147153,-1.4673182546395005
HOMBRE,0-17,EL CARMEN,56,2.9281928571428573,69.82390178571428,5.339285714285714,-1.1104888968102464,-0.35707248505785094,-1.4675613818680975
HOMBRE,0-17,CALDERA,64,3.8804046875,31.9057421875,4.0,-0.7438423641644432,-0.723831052132561,-1.4676734162970042
HOMBRE,18-39,HUALAÑÉ,35,3.910362857142857,30.550785714285713,4.542857142857143,-0.7323070537704854,-0.7369366959673446,-1.4692437497378301
HOMBRE,0-17,VALLENAR,361,3.3477808864265928,52.88262354570637,4.024930747922438,-0.9489276861929965,-0.5209348401287938,-1.4698625263217902
HOMBRE,0-17,LOS ÁLAMOS,167,3.64737005988024,40.778201197604794,3.7005988023952097,-0.8335717032455852,-0.6380133229111148,-1.4715850261567
HOMBRE,0-17,LONCOCHE,139,3.7000805755395683,38.28357769784173,3.2446043165467624,-0.8132756649226666,-0.6621422508405992,-1.4754179157632659
HOMBRE,18-39,COINCO,21,4.039233333333333,24.498490476190476,2.4285714285714284,-0.6826858332087438,-0.7954767504572632,-1.4781625836660068
HOMBRE,0-17,PUYEHUE,72,3.5770708333333334,42.66272222222222,2.9444444444444446,-0.8606402260672747,-0.6197855334314957,-1.4804257594987704
HOMBRE,18-39,LA CRUZ,52,3.9129538461538464,28.724438461538462,4.173076923076923,-0.7313094006152558,-0.7546018070512159,-1.4859112076664718
MUJER,40-64,CORONEL,1692,3.6637198581560284,37.92790254137116,3.4468085106382977,-0.827276258622693,-0.6655824734704274,-1.4928587320931204
MUJER,40-64,LANCO,118,3.926034745762712,27.373648305084743,3.440677966101695,-0.7262726363863556,-0.7676671527180166,-1.4939397891043722
HOMBRE,18-39,SAN CARLOS,339,3.649263126843658,38.362694395280236,3.678466076696165,-0.8328427830451889,-0.6613770046658983,-1.4942197877110872
HOMBRE,18-39,QUILLÓN,44,4.062206818181818,21.905461363636363,2.75,-0.6738399563839107,-0.8205574941373479,-1.4943974505212587
HOMBRE,0-17,CURARREHUE,27,3.0282222222222224,62.91772222222222,3.259259259259259,-1.0719728663432078,-0.42387162688081753,-1.4958444932240254
MUJER,0-17,HUALAÑÉ,36,3.005822222222222,63.79700277777777,6.138888888888889,-1.080597924412677,-0.41536689774761887,-1.495964822160296
HOMBRE,0-17,PELARCO,50,3.721938,35.180248,3.6,-0.804859524064619,-0.692158811907936,-1.497018335972555
MUJER,40-64,LOS SAUCES,112,3.6434535714285716,37.67138660714286,4.75,-0.8350797362957658,-0.6680635911582657,-1.5031433274540316
HOMBRE,0-17,DALCAHUE,92,3.264426086956522,52.6295902173913,4.25,-0.9810232212732791,-0.5233822727546997,-1.5044054940279787
MUJER,0-17,LAS CONDES,190,3.79217,31.454102105263154,5.0,-0.777816886638951,-0.7281994832787416,-1.5060163699176927
MUJER,40-64,PURÉN,154,3.7641266233766237,32.41288051948052,4.240259740259741,-0.7886149112746929,-0.7189258212374784,-1.5075407325121712
HOMBRE,0-17,TRAIGUÉN,124,3.6925435483870968,34.07035241935484,4.185483870967742,-0.8161777763896859,-0.702894135485696,-1.519071911875382
MUJER,65+,NAVIDAD,38,3.944792105263158,23.823373684210527,4.605263157894737,-0.7190501669702282,-0.8020067316024005,-1.5210568985726287
MUJER,0-17,CON CON,137,3.4830233576642335,42.12811313868613,4.248175182481752,-0.8968529465553545,-0.6249564716705988,-1.5218094182259532
MUJER,65+,LA ESTRELLA,27,3.8444444444444446,27.677985185185186,2.5925925925925926,-0.7576887563316929,-0.7647234930247102,-1.5224122493564032
HOMBRE,18-39,VALLENAR,355,3.864363943661972,26.799274084507044,4.295774647887324,-0.7500188082305356,-0.7732227141781686,-1.5232415224087041
HOMBRE,0-17,CAÑETE,247,3.217198380566802,52.55730809716599,2.582995951417004,-0.999208119045564,-0.5240814123521871,-1.523289531397751
MUJER,40-64,LONCOCHE,247,3.3701821862348176,46.11063684210526,4.388663967611336,-0.9403021276359639,-0.5864360186136984,-1.5267381462496623
MUJER,0-17,LLANQUIHUE,79,3.8392379746835443,27.100018987341773,6.810126582278481,-0.7596934931185099,-0.7703137974272648,-1.5300072905457747
MUJER,0-17,LA REINA,160,3.99532625,20.6527625,4.34375,-0.6995921342538786,-0.8326740642734426,-1.5322661985273212
HOMBRE,0-17,OSORNO,1455,3.2666632302405496,49.40925512027491,3.6927835051546394,-0.9801618154369192,-0.5545305536373623,-1.5346923690742815
HOMBRE,0-17,CAUQUENES,439,3.293410250569476,47.95032801822323,4.353075170842825,-0.9698629492082466,-0.5686418401313442,-1.5385047893395907
HOMBRE,18-39,ROMERAL,71,3.506730985915493,39.33337605633803,3.788732394366197,-0.8877243898430106,-0.6519882099863162,-1.5397125998293268
HOMBRE,0-17,LOS ANDES,384,3.2176692708333334,50.814684375000006,4.182291666666667,-0.9990268040503326,-0.5409367182547999,-1.5399635223051327
HOMBRE,18-39,TRAIGUÉN,68,3.8850926470588236,24.180507352941177,6.0588235294117645,-0.7420372782973816,-0.7985524016985842,-1.540589679995966
MUJER,65+,LICANTÉN,42,3.6225666666666663,34.54454761904761,4.833333333333333,-0.8431221812271456,-0.6983075428399595,-1.541429724067105
MUJER,0-17,VICUÑA,83,3.9321325301204824,21.52607951807229,3.9397590361445785,-0.7239247013782811,-0.8242270166966599,-1.5481517180749411
HOMBRE,0-17,MÁFIL,28,3.448307142857143,40.61513571428572,4.642857142857143,-0.9102203290849673,-0.639590553020254,-1.5498108821052212
HOMBRE,18-39,CHONCHI,70,3.564362857142857,35.99460142857143,3.942857142857143,-0.8655333971649662,-0.6842820821372935,-1.5498154793022598
HOMBRE,0-17,PERALILLO,52,3.7321538461538464,28.82811730769231,4.134615384615385,-0.8009259407474009,-0.7535989866228442,-1.554524927370245
HOMBRE,18-39,NANCAGUA,61,3.700129508196721,30.009491803278692,3.1311475409836067,-0.8132568235383167,-0.7421722923483606,-1.5554291158866773
MUJER,0-17,ALTO DEL CARMEN,20,3.994535,18.18211,2.65,-0.6998968028787657,-0.8565711357621713,-1.556467938640937
HOMBRE,0-17,PENCO,326,3.3098558282208588,45.361025153374236,3.6349693251533743,-0.9635306250015884,-0.5936865421553101,-1.5572171671568986
MUJER,0-17,OLMUÉ,83,3.887407228915663,22.122112048192772,3.8433734939759034,-0.7411460549526594,-0.8184619679972183,-1.5596080229498777
HOMBRE,18-39,PELLUHUE,42,3.3497904761904764,43.15247619047619,3.642857142857143,-0.9481538992104381,-0.6150484505793933,-1.5632023497898313
HOMBRE,0-17,VICTORIA,346,2.874600867052023,61.71683554913295,3.8092485549132946,-1.1311243444259549,-0.43548705020590095,-1.5666113946318558
HOMBRE,18-39,MARIQUINA,70,3.6174771428571426,31.35737,3.842857142857143,-0.845081888298712,-0.7291351122410215,-1.5742170005397336
HOMBRE,0-17,EMPEDRADO,35,3.4634342857142855,37.425177142857144,2.857142857142857,-0.904395664550681,-0.6704450208288639,-1.574840685379545
MUJER,0-17,PALMILLA,44,3.6407636363636366,30.322679545454548,3.8636363636363638,-0.8361154883555053,-0.7391430238194315,-1.575258512174937
HOMBRE,18-39,RENAICO,67,3.8368223880597014,22.467650746268657,3.6865671641791047,-0.7606236080695133,-0.8151197889695964,-1.5757433970391097
HOMBRE,65+,PUQUELDÓN,38,3.5730684210526316,32.70488947368421,4.815789473684211,-0.8621813438502662,-0.7161014018365491,-1.5782827456868154
MUJER,0-17,ANGOL,541,2.9854696857670984,55.9954707948244,6.881700554528651,-1.0884346123049287,-0.49082622175949014,-1.5792608340644188
MUJER,40-64,CHOLCHOL,152,3.3457598684210526,41.615202631578946,5.572368421052632,-0.9497058735884084,-0.6299175331940872,-1.5796234067824955
MUJER,40-64,SAN CARLOS,978,3.5390305725971367,33.30175593047034,3.9243353783231085,-0.8752875232917144,-0.7103282870876955,-1.58561581037941
HOMBRE,0-17,NANCAGUA,94,3.3755457446808514,39.74636276595745,3.606382978723404,-0.9382369042852481,-0.6479936486614557,-1.5862305529467038
MUJER,18-39,PADRE HURTADO,624,3.1353695512820514,48.58824182692308,4.163461538461538,-1.0307160835249238,-0.5624717001014746,-1.5931877836263983
MUJER,0-17,VILCÚN,174,3.4505327586206898,35.88179540229885,3.6149425287356323,-0.9093633618884978,-0.6853731840523524,-1.59473654594085
MUJER,40-64,LITUECHE,60,2.8768583333333333,58.35123166666666,3.4833333333333334,-1.1302551132756795,-0.46804042490430137,-1.5982955381799808
MUJER,40-64,LOS LAGOS,183,3.6437573770491802,27.56626338797814,3.3060109289617485,-0.8349627567814988,-0.7658041078722883,-1.600766864653787
HOMBRE,18-39,AISÉN,170,3.7813511764705883,21.676659411764707,5.4941176470588236,-0.7819826447275455,-0.8227705518622355,-1.604753196589781
MUJER,18-39,CALLE LARGA,228,3.0451855263157896,49.86089429824562,3.526315789473684,-1.0654411930013736,-0.5501621312375806,-1.6156033242389543
HOMBRE,0-17,OLIVAR,52,3.227088461538462,42.39437692307692,4.076923076923077,-0.9953999707110853,-0.6223810691441625,-1.617781039855248
MUJER,40-64,FREIRINA,80,3.59864125,27.165995,4.1875,-0.8523345967667101,-0.769675652851678,-1.6220102496183881
HOMBRE,0-17,COCHRANE,27,3.9644111111111107,12.250596296296296,3.074074074074074,-0.7114959230102348,-0.9139429462510121,-1.625438869261247
HOMBRE,0-17,TIERRA AMARILLA,32,3.665040625,24.034599999999998,3.25,-0.8267677010010196,-0.7999636719779807,-1.6267313729790003
MUJER,0-17,LAJA,65,3.910533846153846,14.211427692307693,3.0153846153846153,-0.7322412149245469,-0.8949770544277679,-1.6272182693523147
MUJER,18-39,YUMBEL,231,3.000862337662338,50.33391991341991,4.978354978354979,-1.082507714249591,-0.5455868512490675,-1.6280945654986585
HOMBRE,0-17,ANGOL,522,3.2111576628352494,41.89722413793104,5.088122605363985,-1.0015340807069886,-0.6271897161098736,-1.6287237968168622
MUJER,18-39,CHILE CHICO,61,3.8906983606557377,14.050388524590165,3.819672131147541,-0.7398788137753193,-0.8965346852574501,-1.6364134990327694
MUJER,40-64,RETIRO,287,3.360289895470383,34.70633344947735,3.362369337979094,-0.9441111268450408,-0.6967426900103356,-1.6408538168553766
MUJER,40-64,CURARREHUE,62,3.624461290322581,23.900359677419356,3.1451612903225805,-0.8423926616266075,-0.8012620943928608,-1.6436547560194683
HOMBRE,0-17,HUALAIHUÉ,43,3.5663558139534883,26.013560465116274,5.232558139534884,-0.8647660146550717,-0.7808224290438767,-1.6455884436989483
HOMBRE,0-17,VICUÑA,97,3.486662886597938,29.152182474226805,2.4948453608247423,-0.8954515560018403,-0.7504645075928383,-1.6459160635946786
HOMBRE,18-39,SAN NICOLÁS,55,3.628358181818182,23.37209818181818,3.727272727272727,-0.8408921743301798,-0.806371636396491,-1.6472638107266708
MUJER,0-17,QUILLECO,30,3.811916666666667,15.930046666666668,4.8,-0.7702134872336628,-0.8783539313895656,-1.6485674186232284
HOMBRE,0-17,SAN IGNACIO,69,3.4854565217391302,28.518059420289855,3.1739130434782608,-0.8959160634554201,-0.7565979820302925,-1.6525140454857126
MUJER,0-17,LOTA,319,3.2330178683385578,38.546335736677115,3.9435736677115987,-0.9931168690160704,-0.6596007571913355,-1.652717626207406
HOMBRE,0-17,PICHILEMU,83,3.537089156626506,26.178201204819278,3.2771084337349397,-0.8760350601436647,-0.7792299624680876,-1.6552650226117525
HOMBRE,18-39,LONCOCHE,113,3.396054867256637,31.616709734513275,4.876106194690266,-0.9303399233401581,-0.7266266817047434,-1.6569666050449015
MUJER,40-64,CURACAUTÍN,220,3.475250909090909,28.26448272727273,4.513636363636364,-0.8998457063895905,-0.759050670282042,-1.6588963766716325
HOMBRE,0-17,CASTRO,327,3.193676146788991,38.896861467889906,3.853211009174312,-1.0082652901284768,-0.6562103417211588,-1.6644756318496357
MUJER,0-17,PETORCA,33,3.4230757575757575,29.53571818181818,5.242424242424242,-0.919935604228945,-0.7467548073323641,-1.666690411561309
HOMBRE,18-39,CUNCO,78,3.5401692307692305,24.8246141025641,4.17948717948718,-0.8748490861106615,-0.7923223612367583,-1.6671714473474197
MUJER,40-64,ARAUCO,342,3.3545666666666665,32.17015877192983,3.172514619883041,-0.9463148402725816,-0.7212735164123716,-1.6675883566849532
MUJER,18-39,PINTO,137,2.824470802919708,53.199291240875915,4.605839416058394,-1.1504267870227154,-0.5178719121979587,-1.668298699220674
HOMBRE,0-17,SAN CLEMENTE,248,2.986221370967742,45.4855435483871,4.42741935483871,-1.088145177996647,-0.5924821538460339,-1.6806273318426808
MUJER,0-17,COLBÚN,116,3.2981094827586204,32.66858448275862,4.5,-0.9680535228460462,-0.7164525572351924,-1.6845060800812386
HOMBRE,18-39,CASTRO,238,3.4135176470588235,27.54108655462185,3.9747899159663866,-0.9236159282576486,-0.7660476275848238,-1.6896635558424724
MUJER,18-39,PEÑAFLOR,697,3.022858393113343,42.98952984218078,4.0774748923959825,-1.074038193911904,-0.6166245283701967,-1.6906627222821005
MUJER,40-64,MARIA PINTO,167,3.4598898203592814,24.136052694610783,2.586826347305389,-0.9057604511360441,-0.7989823837167468,-1.7047428348527909
MUJER,18-39,VALPARAISO,3360,2.9276062499999997,45.293879702380956,4.031845238095238,-1.1107147682687781,-0.5943359979741796,-1.7050507662429577
MUJER,18-39,COCHRANE,59,3.0806389830508474,39.07715593220339,4.1525423728813555,-1.0517899375056912,-0.6544664664887165,-1.7062564039944077
HOMBRE,18-39,QUEILÉN,29,2.939886206896552,44.6774551724138,5.137931034482759,-1.1059864048168433,-0.6002982856937319,-1.706284690510575
MUJER,40-64,COELEMU,132,3.609187121212121,18.00331893939394,3.022727272727273,-0.8482739382132418,-0.8583004695138213,-1.706574407727063
MUJER,0-17,SANTO DOMINGO,37,3.433727027027027,24.32741891891892,4.621621621621622,-0.915834362374893,-0.7971314182965513,-1.7129657806714444
MUJER,18-39,LLAILLAY,399,2.702098245614035,53.19634010025063,3.882205513784461,-1.1975460018830228,-0.517900456729614,-1.7154464586126368
MUJER,0-17,FREIRE,103,3.2642990291262137,30.798129126213592,4.747572815533981,-0.9810721445395554,-0.7345442983326684,-1.7156164428722238
MUJER,18-39,ÑUÑOA,1008,2.8178945436507936,48.225416765873014,3.8392857142857144,-1.1529589574724597,-0.5659810792722871,-1.7189400367447467
MUJER,40-64,MÁFIL,53,3.4547396226415095,22.196901886792453,3.4716981132075473,-0.9077435205282329,-0.8177385728132954,-1.7254820933415282
HOMBRE,0-17,PAILLACO,84,2.9542035714285713,41.99735714285714,3.857142857142857,-1.1004735431878063,-0.6262211923789562,-1.7266947355667626
HOMBRE,0-17,NUEVA IMPERIAL,227,2.8986577092511014,43.854792070484585,5.185022026431718,-1.1218613238484945,-0.6082553897210856,-1.73011671356958
HOMBRE,0-17,QUEMCHI,25,1.69978,91.28618399999999,14.28,-1.5834858711914888,-0.14948129512480474,-1.7329671663162936
MUJER,40-64,PUNITAQUI,103,3.4123398058252428,22.20234368932039,2.9514563106796117,-0.9240694527681954,-0.8176859376717539,-1.7417553904399492
HOMBRE,40-64,MELIPEUCO,38,3.1594815789473683,31.384621052631577,4.894736842105263,-1.0214318139362628,-0.7288715299068487,-1.7503033438431115
HOMBRE,0-17,LOS LAGOS,75,3.4883773333333337,18.063841333333333,2.933333333333333,-0.894791413026403,-0.8577150743703769,-1.7525064873967797
HOMBRE,0-17,PETORCA,56,3.3556339285714287,23.037816071428573,2.625,-0.9459038940268715,-0.8096049375140636,-1.755508831540935
MUJER,65+,PERALILLO,105,3.4778447619047617,18.07824761904762,2.942857142857143,-0.8988469505349863,-0.8575757314074951,-1.7564226819424813
HOMBRE,0-17,CONSTITUCIÓN,426,2.717499295774648,48.284343896713615,3.723004694835681,-1.1916158700988222,-0.5654111141078929,-1.757026984206715
MUJER,0-17,SANTA BÁRBARA,58,3.3786672413793104,21.960643103448277,6.448275862068965,-0.9370349806116827,-0.8200237557904304,-1.757058736402113
MUJER,0-17,PUNITAQUI,41,2.680175609756098,49.365795121951216,6.097560975609756,-1.2059872522093862,-0.5549509149333525,-1.7609381671427387
HOMBRE,18-39,MÁFIL,25,3.494008,16.02766,4.88,-0.8926233403938216,-0.8774097788610657,-1.7700331192548875
HOMBRE,18-39,PENCO,322,3.2372201863354038,26.24672795031056,4.6521739130434785,-0.991498778089768,-0.7785671462541947,-1.7700659243439627
HOMBRE,0-17,LOS MUERMOS,83,3.416797590361446,18.883667469879516,3.9518072289156625,-0.9223529951572162,-0.8497854105291963,-1.7721384056864125
MUJER,0-17,CURACAUTÍN,111,3.4189513513513514,18.75077927927928,4.756756756756757,-0.9215236954426764,-0.8510707546197885,-1.7725944500624649
MUJER,40-64,ZAPALLAR,34,2.7018411764705883,46.722723529411766,5.911764705882353,-1.1976449856459737,-0.5805156881245411,-1.7781606737705147
HOMBRE,18-39,PERALILLO,36,3.3285611111111115,21.659055555555554,2.4166666666666665,-0.9563282075402366,-0.8229408229182854,-1.7792690304585221
MUJER,18-39,QUEMCHI,41,3.1804219512195124,27.13512926829268,3.707317073170732,-1.01336878148789,-0.7699741977086184,-1.7833429791965085
HOMBRE,0-17,PUNITAQUI,69,3.216291304347826,25.369234782608693,3.2318840579710146,-0.9995573862358363,-0.7870545871061326,-1.786611973341969
MUJER,40-64,ANTUCO,51,3.2894039215686277,22.423019607843138,4.392156862745098,-0.9714055751135017,-0.8155514779689914,-1.7869570530824932
HOMBRE,0-17,SAN PABLO,82,3.06579756097561,29.9560756097561,3.1341463414634148,-1.057504586042853,-0.7426889536737656,-1.8001935397166187
MUJER,18-39,PEMUCO,85,2.724408235294118,42.86232235294118,4.670588235294118,-1.1889556020383811,-0.617854926600729,-1.8068105286391103
MUJER,40-64,TIRÚA,65,3.185283076923077,23.81486307692308,5.230769230769231,-1.0114970184755583,-0.8020890493669427,-1.8135860678425009
MUJER,18-39,RÍO IBÁÑEZ,26,3.5389653846153846,9.272538461538462,3.076923076923077,-0.8753126237438592,-0.9427478311851648,-1.818060454929024
MUJER,0-17,TOME,343,2.7547303206997085,40.335389504373175,4.75801749271137,-1.177280166886121,-0.6422963625895807,-1.8195765294757016
HOMBRE,0-17,COLLIPULLI,182,3.220998901098901,21.705975274725276,3.340659340659341,-0.9977447391221904,-0.8224869979132594,-1.8202317370354497
HOMBRE,18-39,ALHUÉ,29,3.4791793103448274,11.168568965517242,3.4827586206896552,-0.8983330863478396,-0.9244087177329933,-1.8227418040808328
HOMBRE,18-39,DALCAHUE,60,3.2714366666666668,18.814405,4.783333333333333,-0.978323816938429,-0.8504553429434863,-1.8287791598819152
MUJER,18-39,DOÑIHUE,162,2.6318543209876544,43.94683580246914,3.617283950617284,-1.2245932308531102,-0.6073651084519375,-1.8319583393050478
HOMBRE,0-17,PORVENIR,23,3.5253391304347823,8.169639130434783,1.608695652173913,-0.8805593752428343,-0.9534154844307166,-1.833974859673551
MUJER,18-39,TOCOPILLA,210,2.8680814285714287,34.26139666666666,3.961904761904762,-1.133634636188252,-0.7010462843469701,-1.8346809205352224
MUJER,18-39,PUCHUNCAVÍ,223,2.339519282511211,55.23643452914798,4.085201793721973,-1.3371560291834612,-0.49816790332070005,-1.8353239325041613
MUJER,40-64,SAN FABIÁN,47,3.1111319148936167,24.44141276595745,3.0638297872340425,-1.040048718405144,-0.7960288273364892,-1.8360775457416332
HOMBRE,0-17,NACIMIENTO,120,3.1562375000000005,22.41093,3.183333333333333,-1.0226809375658605,-0.8156684131603622,-1.8383493507262227
MUJER,0-17,LUMACO,31,3.172829032258065,21.382790322580647,4.0,-1.0162924139414284,-0.8256129631817387,-1.841905377123167
HOMBRE,18-39,MONTE PATRIA,117,3.2167230769230772,19.31517863247863,3.4358974358974357,-0.9993911333994816,-0.8456116737933277,-1.8450028071928093
HOMBRE,0-17,MELIPEUCO,37,3.318156756756757,15.161397297297295,3.081081081081081,-0.9603343754188814,-0.8857885944713167,-1.8461229698901982
MUJER,18-39,ESTACIÓN CENTRAL,2326,2.44505369733448,49.74912648323302,3.809974204643164,-1.2965202945326508,-0.5512431911865192,-1.84776348571917
MUJER,18-39,SAN RAFAEL,177,2.659419209039548,40.9667395480226,4.2259887005649714,-1.2139794469189138,-0.6361897097407878,-1.8501691566597016
MUJER,40-64,CARAHUE,311,3.004592604501608,26.27769421221865,4.588424437299035,-1.081071385316407,-0.7782676290316972,-1.8593390143481041
MUJER,40-64,GALVARINO,139,2.814545323741007,33.83231151079137,4.431654676258993,-1.1542485653389476,-0.7051965558419311,-1.8594451211808787
MUJER,0-17,RENAICO,68,2.906264705882353,29.89977058823529,4.352941176470588,-1.1189322708271194,-0.7432335568198807,-1.8621658276470001
HOMBRE,0-17,PINTO,78,3.178703846153846,18.708088461538463,3.141025641025641,-1.0140303330932838,-0.8514836761146019,-1.8655140092078857
HOMBRE,0-17,TALTAL,47,3.372759574468085,10.393887234042554,4.531914893617022,-0.9393097114225935,-0.9319017280685474,-1.871211439491141
MUJER,18-39,PUERTO VARAS,456,2.3982844298245616,49.066064473684214,4.357456140350878,-1.3145286716817397,-0.5578500214361891,-1.8723786931179287
MUJER,40-64,COIHUECO,280,2.9367282142857145,26.90877892857143,4.017857142857143,-1.1072023811405678,-0.7721635425273724,-1.8793659236679403
MUJER,0-17,QUILLÓN,37,3.0807270270270273,20.566116216216216,4.108108108108108,-1.0517560364160832,-0.8335121394126269,-1.8852681758287102
MUJER,18-39,RÍO NEGRO,162,2.542648148148148,41.73244320987654,3.493827160493827,-1.2589418210716752,-0.6287835386396292,-1.8877253597113044
MUJER,18-39,BULNES,255,1.7656392156862746,71.74610156862745,5.043137254901961,-1.5581269622761396,-0.33848025258975,-1.8966072148658895
MUJER,18-39,PLACILLA,129,2.604563565891473,38.27700465116279,3.8372093023255816,-1.2351014606506205,-0.662205827797045,-1.8973072884476654
HOMBRE,18-39,COLBÚN,84,3.0504369047619044,20.083751190476193,3.8452380952380953,-1.0634191642494764,-0.838177753659783,-1.9015969179092593
MUJER,18-39,CARTAGENA,269,1.5613256505576207,79.31871747211898,3.1821561338289963,-1.6367973356518062,-0.2652350901873399,-1.9020324258391461
MUJER,40-64,COMBARBALÁ,103,2.849288349514563,26.813059223300968,3.1844660194174756,-1.1408708593208232,-0.7730893791797256,-1.913960238500549
MUJER,18-39,CAUQUENES,760,2.614464210526316,35.50632513157895,3.373684210526316,-1.2312892448068393,-0.689004872402408,-1.9202941172092474
HOMBRE,18-39,OLIVAR,39,3.038223076923077,18.56301282051282,4.358974358974359,-1.068122064890565,-0.8528869017664743,-1.9210089666570394
MUJER,18-39,OLIVAR,99,2.7198262626262624,30.871785858585856,3.525252525252525,-1.1907198779461032,-0.7338318629743467,-1.92455174092045
HOMBRE,18-39,CURARREHUE,25,3.159728,13.037,3.12,-1.021336930191241,-0.9063365566327196,-1.9276734868239607
HOMBRE,0-17,CODEGUA,57,2.9011649122807017,23.26066842105263,3.789473684210526,-1.1208959322537513,-0.8074494265588009,-1.9283453588125523
MUJER,18-39,HUALAÑÉ,136,2.646819852941176,33.03558235294118,3.7794117647058822,-1.2188307941504486,-0.712902817099757,-1.9317336112502055
MUJER,18-39,LAS CONDES,489,2.7943341513292435,27.06096278118609,4.006134969325154,-1.1620308213971404,-0.7706915636046535,-1.932722385001794
MUJER,18-39,DIEGO DE ALMAGRO,99,2.43969696969697,40.64059191919193,3.8282828282828283,-1.29858288769943,-0.6393443311220002,-1.9379272188214303
MUJER,18-39,CHIGUAYANTE,704,2.3694014204545457,43.3378825284091,3.6860795454545454,-1.3256499945851956,-0.6132551314007366,-1.9389051259859322
MUJER,18-39,ALGARROBO,121,2.6302694214876037,32.368555371900825,3.793388429752066,-1.2252034920237447,-0.7193545505794074,-1.9445580426031521
MUJER,18-39,VILLA ALEMANA,960,2.7237970833333334,27.83078395833333,3.995833333333333,-1.1891909244111953,-0.763245566361486,-1.9524364907726812
MUJER,18-39,CHILLAN VIEJO,111,2.8097504504504505,24.364395495495497,3.972972972972973,-1.1560948180428225,-0.7967737670712742,-1.9528685851140968
MUJER,18-39,RÍO BUENO,248,2.1840395161290322,49.05012016129032,4.649193548387097,-1.3970230833653279,-0.5580042407661496,-1.9550273241314775
MUJER,18-39,TOLTÉN,151,2.747392715231788,26.469580794701987,3.5827814569536423,-1.1801054915848563,-0.7764116305133576,-1.956517122098214
MUJER,0-17,HUALPÉN,408,2.818550980392157,23.582279901960785,5.245098039215686,-1.152706198320085,-0.8043386804903602,-1.957044878810445
MUJER,40-64,MARIQUINA,179,2.596664245810056,32.05334804469273,3.3910614525139664,-1.2381430720082789,-0.7224033532872196,-1.9605464252954985
HOMBRE,0-17,ALTO BIOBÍO,26,2.842796153846154,21.81161923076923,4.230769230769231,-1.1433706613136083,-0.8214651702098756,-1.964835831523484
MUJER,18-39,NOGALES,189,2.458089417989418,37.06573968253968,4.412698412698413,-1.2915009263350516,-0.6739216338632479,-1.9654225601982995
MUJER,0-17,VICTORIA,268,2.734423880597015,25.380059701492538,4.227611940298507,-1.1850991055053144,-0.7869498844575703,-1.9720489899628846
MUJER,18-39,CALERA DE TANGO,55,2.9770909090909092,15.173956363636362,4.0181818181818185,-1.0916608370988234,-0.8856671185024638,-1.9773279556012873
MUJER,18-39,MULCHÉN,411,2.613449391727494,29.227712408759125,4.474452554744525,-1.2316799979795994,-0.7497339539253122,-1.9814139519049117
HOMBRE,18-39,CUREPTO,35,2.9650885714285713,13.46244,7.828571428571428,-1.0962823040321736,-0.9022215424434863,-1.99850384647566
MUJER,40-64,ALTO DEL CARMEN,38,2.899121052631579,15.721784210526314,3.8421052631578947,-1.121682914760873,-0.8803683234591927,-2.0020512382200657
MUJER,40-64,QUINTA DE TILCOCO,45,2.931951111111111,14.178115555555557,2.933333333333333,-1.109041791510425,-0.8952992618257762,-2.0043410533362014
